;Kingdom;Phylum;Class;Order;Family;Genus
ASV_5948;Bacteria;NA;NA;NA;NA;NA
ASV_5949;Bacteria;NA;NA;NA;NA;NA
ASV_5950;Bacteria;NA;NA;NA;NA;NA
ASV_5951;Bacteria;NA;NA;NA;NA;NA
ASV_5952;Bacteria;NA;NA;NA;NA;NA
ASV_5953;Bacteria;Gemmatimonadota;BD2-11 terrestrial group;NA;NA;NA
ASV_5954;Bacteria;NA;NA;NA;NA;NA
ASV_5957;Bacteria;NA;NA;NA;NA;NA
ASV_5959;Bacteria;NA;NA;NA;NA;NA
ASV_5960;Bacteria;NA;NA;NA;NA;NA
ASV_5961;Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;NA;NA
ASV_5962;Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;NA
ASV_5964;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_5966;Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20;NA;NA
ASV_5968;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA
ASV_5969;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae Ga6A1 group
ASV_5970;Bacteria;NA;NA;NA;NA;NA
ASV_5971;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;alphaI cluster
ASV_5972;Bacteria;Cloacimonadota;Cloacimonadia;Cloacimonadales;PBS-18;NA
ASV_5973;Bacteria;NA;NA;NA;NA;NA
ASV_5976;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;NA
ASV_5977;Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;EF100-94H03;NA
ASV_5978;Bacteria;Desulfobacterota;Desulfuromonadia;Bradymonadales;NA;NA
ASV_5979;Bacteria;NA;NA;NA;NA;NA
ASV_5980;Bacteria;NA;NA;NA;NA;NA
ASV_5981;Bacteria;NA;NA;NA;NA;NA
ASV_5982;Bacteria;NA;NA;NA;NA;NA
ASV_5983;Bacteria;NA;NA;NA;NA;NA
ASV_5984;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_5985;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;NA;NA
ASV_5986;Bacteria;Myxococcota;Polyangia;Blfdi19;NA;NA
ASV_5987;Bacteria;NA;NA;NA;NA;NA
ASV_5988;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;OM27 clade
ASV_5990;Bacteria;NA;NA;NA;NA;NA
ASV_5991;Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;NA
ASV_5992;Bacteria;NA;NA;NA;NA;NA
ASV_5993;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;OM27 clade
ASV_5994;Bacteria;NA;NA;NA;NA;NA
ASV_5996;Bacteria;NA;NA;NA;NA;NA
ASV_5997;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Amoebophilaceae;Candidatus Amoebophilus
ASV_5999;Bacteria;NA;NA;NA;NA;NA
ASV_6000;Bacteria;NA;NA;NA;NA;NA
ASV_6001;Bacteria;NA;NA;NA;NA;NA
ASV_6002;Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Halodesulfovibrio
ASV_6003;Bacteria;NA;NA;NA;NA;NA
ASV_6004;Bacteria;NA;NA;NA;NA;NA
ASV_6007;Bacteria;NA;NA;NA;NA;NA
ASV_6009;Bacteria;NA;NA;NA;NA;NA
ASV_6010;Bacteria;NA;NA;NA;NA;NA
ASV_6011;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Macellibacteroides
ASV_6013;Bacteria;NA;NA;NA;NA;NA
ASV_6016;Bacteria;NA;NA;NA;NA;NA
ASV_6017;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;NA
ASV_6018;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Kordia
ASV_6021;Bacteria;NA;NA;NA;NA;NA
ASV_6022;Bacteria;Spirochaetota;Leptospirae;Leptospirales;Leptospiraceae;Turneriella
ASV_6024;Bacteria;NA;NA;NA;NA;NA
ASV_6025;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_6027;Bacteria;NA;NA;NA;NA;NA
ASV_6028;Bacteria;NA;NA;NA;NA;NA
ASV_6030;Bacteria;NA;NA;NA;NA;NA
ASV_6031;Bacteria;Firmicutes;Bacilli;Entomoplasmatales;Entomoplasmatales Incertae Sedis;Candidatus Hepatoplasma
ASV_6032;Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;NA;NA
ASV_6034;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_6035;Bacteria;NA;NA;NA;NA;NA
ASV_6036;Bacteria;NA;NA;NA;NA;NA
ASV_6037;Bacteria;NA;NA;NA;NA;NA
ASV_6038;Bacteria;NA;NA;NA;NA;NA
ASV_6039;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_6040;Bacteria;NA;NA;NA;NA;NA
ASV_6042;Bacteria;NA;NA;NA;NA;NA
ASV_6043;Bacteria;NA;NA;NA;NA;NA
ASV_6044;Bacteria;NA;NA;NA;NA;NA
ASV_6045;Bacteria;NA;NA;NA;NA;NA
ASV_6046;Bacteria;NA;NA;NA;NA;NA
ASV_6047;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA
ASV_6048;Bacteria;NA;NA;NA;NA;NA
ASV_6050;Bacteria;NA;NA;NA;NA;NA
ASV_6051;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_6052;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_6053;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_6054;Bacteria;NA;NA;NA;NA;NA
ASV_6055;Bacteria;NA;NA;NA;NA;NA
ASV_6056;Bacteria;NA;NA;NA;NA;NA
ASV_6058;Bacteria;NA;NA;NA;NA;NA
ASV_6059;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_6060;Bacteria;NA;NA;NA;NA;NA
ASV_6063;Bacteria;NA;NA;NA;NA;NA
ASV_6065;Bacteria;NA;NA;NA;NA;NA
ASV_6067;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade
ASV_6068;Bacteria;NA;NA;NA;NA;NA
ASV_6069;Bacteria;NA;NA;NA;NA;NA
ASV_6070;Bacteria;NA;NA;NA;NA;NA
ASV_6071;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Macellibacteroides
ASV_6072;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;NA
ASV_6073;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae;NA
ASV_6074;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4 lineage
ASV_6075;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4 lineage
ASV_6076;Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10
ASV_6078;Bacteria;Dadabacteria;Dadabacteriia;Dadabacteriales;NA;NA
ASV_6079;Bacteria;NA;NA;NA;NA;NA
ASV_6080;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Colwelliaceae;Thalassotalea
ASV_6081;Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;Aquicella
ASV_6082;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;NA;NA
ASV_6083;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_6084;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_6085;Bacteria;Firmicutes;Bacilli;Mycoplasmatales;Mycoplasmataceae;Candidatus Bacilloplasma
ASV_6086;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;NA
ASV_6087;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Spongiiferula
ASV_6089;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;NA;NA
ASV_6090;Bacteria;NA;NA;NA;NA;NA
ASV_6092;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Aquibacter
ASV_6094;Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Peredibacter
ASV_6095;Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10
ASV_6098;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 4
ASV_6099;Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;Oligoflexaceae;Pseudobacteriovorax
ASV_6100;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio
ASV_6101;Bacteria;Dependentiae;Babeliae;Babeliales;Vermiphilaceae;NA
ASV_6102;Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;Oligoflexaceae;NA
ASV_6103;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4 lineage
ASV_6104;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_6106;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NA
ASV_6107;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula
ASV_6109;Bacteria;NA;NA;NA;NA;NA
ASV_6110;Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Holosporaceae;NA
ASV_6112;Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;NA;NA
ASV_6114;Bacteria;Proteobacteria;Alphaproteobacteria;Parvibaculales;PS1 clade;NA
ASV_6117;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Amoebophilaceae;NA
ASV_6119;Bacteria;NA;NA;NA;NA;NA
ASV_6120;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Filomicrobium
ASV_6121;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;NA
ASV_6123;Bacteria;Patescibacteria;Microgenomatia;NA;NA;NA
ASV_6126;Bacteria;Proteobacteria;Alphaproteobacteria;AT-s3-44;NA;NA
ASV_6127;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA
ASV_6129;Bacteria;NA;NA;NA;NA;NA
ASV_6130;Bacteria;NA;NA;NA;NA;NA
ASV_6131;Bacteria;NA;NA;NA;NA;NA
ASV_6133;Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Peredibacter
ASV_6134;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_6137;Bacteria;NA;NA;NA;NA;NA
ASV_6138;Bacteria;NA;NA;NA;NA;NA
ASV_6140;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_6141;Bacteria;NA;NA;NA;NA;NA
ASV_6142;Bacteria;NA;NA;NA;NA;NA
ASV_6143;Bacteria;NA;NA;NA;NA;NA
ASV_6146;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halieaceae;Parahaliea
ASV_6147;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella
ASV_6148;Bacteria;Schekmanbacteria;NA;NA;NA;NA
ASV_6149;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae;NA
ASV_6151;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Amoebophilaceae;NA
ASV_6153;Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;Oligoflexaceae;NA
ASV_6154;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Bythopirellula
ASV_6155;Bacteria;Planctomycetota;BD7-11;NA;NA;NA
ASV_6156;Bacteria;SAR324 clade(Marine group B);NA;NA;NA;NA
ASV_6157;Bacteria;Actinobacteriota;Coriobacteriia;OPB41;NA;NA
ASV_6159;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;OM27 clade
ASV_6160;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Pleomorphomonadaceae;NA
ASV_6161;Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales;Paracaedibacteraceae;Candidatus Finniella
ASV_6162;Bacteria;NA;NA;NA;NA;NA
ASV_6163;Bacteria;Planctomycetota;OM190;NA;NA;NA
ASV_6164;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;NA;NA
ASV_6165;Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;NA
ASV_6166;Bacteria;Planctomycetota;OM190;NA;NA;NA
ASV_6167;Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;Planctomicrobium
ASV_6168;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Persicirhabdus
ASV_6170;Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;NA
ASV_6171;Bacteria;NA;NA;NA;NA;NA
ASV_6172;Bacteria;NA;NA;NA;NA;NA
ASV_6174;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;S25-593;NA
ASV_6175;Bacteria;Chloroflexi;TK17;NA;NA;NA
ASV_6176;Bacteria;NA;NA;NA;NA;NA
ASV_6179;Bacteria;Planctomycetota;Phycisphaerae;C86;NA;NA
ASV_6180;Bacteria;NA;NA;NA;NA;NA
ASV_6181;Bacteria;NA;NA;NA;NA;NA
ASV_6183;Bacteria;NA;NA;NA;NA;NA
ASV_6185;Bacteria;NA;NA;NA;NA;NA
ASV_6186;Bacteria;Gemmatimonadota;BD2-11 terrestrial group;NA;NA;NA
ASV_6187;Bacteria;NA;NA;NA;NA;NA
ASV_6188;Bacteria;NA;NA;NA;NA;NA
ASV_6189;Bacteria;NA;NA;NA;NA;NA
ASV_6191;Bacteria;NA;NA;NA;NA;NA
ASV_6192;Bacteria;NA;NA;NA;NA;NA
ASV_6193;Bacteria;Desulfobacterota;Desulfuromonadia;PB19;NA;NA
ASV_6194;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NA
ASV_6195;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Fokiniaceae;MD3-55
ASV_6200;Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;NA;NA
ASV_6201;Bacteria;NA;NA;NA;NA;NA
ASV_6202;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_6204;Bacteria;NA;NA;NA;NA;NA
ASV_6205;Bacteria;Proteobacteria;Gammaproteobacteria;Milano-WF1B-44;NA;NA
ASV_6206;Bacteria;NA;NA;NA;NA;NA
ASV_6207;Bacteria;NA;NA;NA;NA;NA
ASV_6208;Bacteria;NA;NA;NA;NA;NA
ASV_6210;Bacteria;NA;NA;NA;NA;NA
ASV_6211;Bacteria;NA;NA;NA;NA;NA
ASV_6212;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;NA
ASV_6213;Bacteria;NA;NA;NA;NA;NA
ASV_6215;Bacteria;NA;NA;NA;NA;NA
ASV_6216;Bacteria;NA;NA;NA;NA;NA
ASV_6217;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_6218;Bacteria;NA;NA;NA;NA;NA
ASV_6220;Bacteria;NA;NA;NA;NA;NA
ASV_6221;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_6222;Bacteria;NA;NA;NA;NA;NA
ASV_6223;Bacteria;NA;NA;NA;NA;NA
ASV_6225;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Altererythrobacter
ASV_6227;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_6228;Bacteria;NA;NA;NA;NA;NA
ASV_6231;Bacteria;NA;NA;NA;NA;NA
ASV_6232;Bacteria;NA;NA;NA;NA;NA
ASV_6233;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_6234;Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;ZOR0006
ASV_6237;Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;NA
ASV_6238;Bacteria;Actinobacteriota;Actinobacteria;PeM15;NA;NA
ASV_6240;Bacteria;NA;NA;NA;NA;NA
ASV_6241;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_6242;Bacteria;NA;NA;NA;NA;NA
ASV_6246;Bacteria;NA;NA;NA;NA;NA
ASV_6247;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_6248;Bacteria;NA;NA;NA;NA;NA
ASV_6250;Bacteria;Dependentiae;Babeliae;Babeliales;Babeliaceae;NA
ASV_6251;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Propionigenium
ASV_6253;Bacteria;Gemmatimonadota;BD2-11 terrestrial group;NA;NA;NA
ASV_6254;Bacteria;NA;NA;NA;NA;NA
ASV_6255;Bacteria;NA;NA;NA;NA;NA
ASV_6256;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_6257;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Albidovulum
ASV_6258;Bacteria;NA;NA;NA;NA;NA
ASV_6259;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_6262;Bacteria;NA;NA;NA;NA;NA
ASV_6263;Bacteria;NA;NA;NA;NA;NA
ASV_6264;Bacteria;NA;NA;NA;NA;NA
ASV_6265;Bacteria;NA;NA;NA;NA;NA
ASV_6266;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;NA
ASV_6269;Bacteria;Chloroflexi;TK30;NA;NA;NA
ASV_6270;Bacteria;NA;NA;NA;NA;NA
ASV_6272;Bacteria;NA;NA;NA;NA;NA
ASV_6273;Bacteria;NA;NA;NA;NA;NA
ASV_6274;Bacteria;NA;NA;NA;NA;NA
ASV_6275;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;NA;NA
ASV_6276;Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;NA;NA
ASV_6278;Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA
ASV_6279;Bacteria;NA;NA;NA;NA;NA
ASV_6281;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_6282;Bacteria;NA;NA;NA;NA;NA
ASV_6283;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;NA
ASV_6284;Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Marinicella
ASV_6285;Bacteria;Desulfobacterota;Desulfuromonadia;PB19;NA;NA
ASV_6287;Bacteria;NA;NA;NA;NA;NA
ASV_6288;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA
ASV_6289;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;NA;NA
ASV_6290;Bacteria;Planctomycetota;OM190;NA;NA;NA
ASV_6292;Bacteria;NA;NA;NA;NA;NA
ASV_6294;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae;Vicingus
ASV_6295;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_6296;Bacteria;NA;NA;NA;NA;NA
ASV_6298;Archaea;NA;NA;NA;NA;NA
ASV_6299;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_6300;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02
ASV_6301;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;NA
ASV_6302;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;OM27 clade
ASV_6304;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_6306;Bacteria;NA;NA;NA;NA;NA
ASV_6308;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_6309;Bacteria;NA;NA;NA;NA;NA
ASV_6310;Bacteria;NA;NA;NA;NA;NA
ASV_6313;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_6314;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_6315;Bacteria;Acidobacteriota;Subgroup 21;NA;NA;NA
ASV_6316;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;NA;NA
ASV_6317;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae;Vicingus
ASV_6319;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;NA
ASV_6321;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA
ASV_6324;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_6325;Bacteria;Cyanobacteria;Vampirivibrionia;Vampirovibrionales;NA;NA
ASV_6326;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Flammeovirgaceae;Flexithrix
ASV_6327;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_6328;Bacteria;NA;NA;NA;NA;NA
ASV_6329;Bacteria;Acidobacteriota;Subgroup 22;NA;NA;NA
ASV_6331;Bacteria;Cyanobacteria;Cyanobacteriia;Synechococcales;Synechococcales Incertae Sedis;Schizothrix LEGE 07164
ASV_6334;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Terasakiellaceae;NA
ASV_6335;Bacteria;Cyanobacteria;Vampirivibrionia;Caenarcaniphilales;NA;NA
ASV_6337;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;NA;NA
ASV_6338;Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;NA;NA
ASV_6339;Bacteria;NA;NA;NA;NA;NA
ASV_6340;Bacteria;Poribacteria;NA;NA;NA;NA
ASV_6341;Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA
ASV_6342;Bacteria;NA;NA;NA;NA;NA
ASV_6343;Bacteria;NA;NA;NA;NA;NA
ASV_6344;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_6346;Bacteria;NA;NA;NA;NA;NA
ASV_6347;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_6349;Bacteria;Gemmatimonadota;PAUC43f marine benthic group;NA;NA;NA
ASV_6350;Bacteria;NA;NA;NA;NA;NA
ASV_6351;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Seonamhaeicola
ASV_6352;Bacteria;Proteobacteria;Gammaproteobacteria;JTB23;NA;NA
ASV_6354;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_6355;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4 lineage
ASV_6356;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;Portibacter
ASV_6357;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Urania-1B-19 marine sediment group
ASV_6358;Bacteria;NA;NA;NA;NA;NA
ASV_6359;Bacteria;Gemmatimonadota;BD2-11 terrestrial group;NA;NA;NA
ASV_6360;Bacteria;NA;NA;NA;NA;NA
ASV_6362;Bacteria;NA;NA;NA;NA;NA
ASV_6363;Bacteria;NA;NA;NA;NA;NA
ASV_6364;Bacteria;Myxococcota;bacteriap25;NA;NA;NA
ASV_6365;Bacteria;NA;NA;NA;NA;NA
ASV_6366;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_6367;Bacteria;NA;NA;NA;NA;NA
ASV_6369;Bacteria;NA;NA;NA;NA;NA
ASV_6370;Bacteria;NA;NA;NA;NA;NA
ASV_6371;Bacteria;NA;NA;NA;NA;NA
ASV_6372;Bacteria;NA;NA;NA;NA;NA
ASV_6373;Bacteria;NA;NA;NA;NA;NA
ASV_6374;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NA
ASV_6375;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Phycisphaera
ASV_6376;Bacteria;Marinimicrobia (SAR406 clade);NA;NA;NA;NA
ASV_6377;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;NA
ASV_6378;Bacteria;NA;NA;NA;NA;NA
ASV_6379;Bacteria;NA;NA;NA;NA;NA
ASV_6380;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Cellvibrionaceae;NA
ASV_6382;Bacteria;NA;NA;NA;NA;NA
ASV_6384;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;NA
ASV_6385;Bacteria;Sumerlaeota;Sumerlaeia;Sumerlaeales;Sumerlaeaceae;Sumerlaea
ASV_6386;Bacteria;NA;NA;NA;NA;NA
ASV_6387;Bacteria;NA;NA;NA;NA;NA
ASV_6388;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta
ASV_6389;Bacteria;Desulfobacterota;Desulfuromonadia;PB19;NA;NA
ASV_6390;Bacteria;NA;NA;NA;NA;NA
ASV_6391;Bacteria;NA;NA;NA;NA;NA
ASV_6392;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;NA;NA
ASV_6393;Bacteria;NA;NA;NA;NA;NA
ASV_6395;Bacteria;NA;NA;NA;NA;NA
ASV_6396;Bacteria;NA;NA;NA;NA;NA
ASV_6398;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA
ASV_6399;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;NA
ASV_6400;Bacteria;NA;NA;NA;NA;NA
ASV_6401;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_6402;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;AKYH767;NA
ASV_6403;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Pseudarcicella
ASV_6404;Bacteria;NA;NA;NA;NA;NA
ASV_6406;Bacteria;Desulfobacterota;Desulfuromonadia;PB19;NA;NA
ASV_6407;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;DEV007;NA
ASV_6408;Bacteria;Proteobacteria;Gammaproteobacteria;Arenicellales;Arenicellaceae;HTCC5015
ASV_6409;Bacteria;NA;NA;NA;NA;NA
ASV_6410;Bacteria;Verrucomicrobiota;Lentisphaeria;P.palmC41;NA;NA
ASV_6411;Bacteria;Cyanobacteria;Cyanobacteriia;Limnotrichales;Limnotrichaceae;Limnothrix
ASV_6413;Bacteria;NA;NA;NA;NA;NA
ASV_6414;Bacteria;NA;NA;NA;NA;NA
ASV_6417;Bacteria;NA;NA;NA;NA;NA
ASV_6418;Bacteria;NA;NA;NA;NA;NA
ASV_6419;Bacteria;NA;NA;NA;NA;NA
ASV_6420;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;NA;NA
ASV_6423;Bacteria;NA;NA;NA;NA;NA
ASV_6424;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella
ASV_6425;Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;NA;NA
